UniqueCount	AmbigCount
0	28
0	25
0	30
0	28
0	29
0	30
0	28
0	28
0	31
0	30
0	30
0	31
0	29
0	27
0	29
0	27
0	30
0	28
0	29
0	27
0	30
0	29
0	27
0	30
0	28
0	28
0	26
0	22
0	24
0	24
0	24
0	27
0	27
0	28
0	27
0	27
0	29
0	29
0	30
0	28
0	26
0	26
0	29
0	27
0	28
0	26
0	29
0	28
0	26
0	29
0	27
0	27
0	21
0	23
0	23
0	23
9	23
32	0
0	27
0	29
0	28
0	30
0	27
0	29
0	28
0	30
0	29
0	31
0	13
0	24
0	25
0	24
0	22
0	21
0	21
0	29
0	30
0	29
0	28
0	30
0	27
0	27
0	29
0	27
0	28
0	13
0	24
1	31
0	29
0	29
0	29
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	30
0	31
0	31
0	30
0	31
0	30
0	30
0	30
0	31
0	31
0	31
0	30
0	30
0	30
0	29
0	30
0	30
0	30
0	29
0	29
0	32
0	31
0	32
0	30
0	30
0	32
0	31
0	32
0	31
0	31
0	6
0	29
0	28
0	29
0	28
0	28
0	29
0	30
0	6
0	28
1	31
0	31
0	30
0	49
0	51
0	51
0	49
0	51
0	51
0	49
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	49
0	49
0	49
0	50
0	50
0	47
0	54
0	54
1	51
0	15
0	11
0	51
0	53
0	51
0	51
0	53
0	51
0	55
0	53
0	50
0	53
0	53
0	56
0	57
0	49
0	53
0	21
0	18
0	53
0	57
0	50
0	56
0	57
0	51
0	57
0	53
0	57
0	55
0	54
0	54
0	54
0	55
0	54
0	52
0	53
0	53
0	55
0	54
0	53
0	53
0	53
0	32
0	13
0	16
0	20
0	20
0	24
0	21
0	21
0	16
0	20
0	20
0	19
0	10
0	27
0	29
0	27
0	28
0	27
0	26
0	26
0	26
0	25
0	27
0	27
0	11
0	9
0	71
0	32
0	69
0	30
0	10
0	10
0	10
0	8
0	8
0	27
0	11
0	9
0	62
0	29
0	60
0	27
0	10
0	10
0	8
0	8
0	54
0	45
0	56
0	55
0	54
0	48
0	44
0	20
0	18
0	18
0	18
0	41
0	53
0	44
0	55
0	54
0	47
0	20
0	18
0	18
0	18
0	54
0	40
7	83
7	50
0	52
0	53
0	45
0	47
0	41
0	55
0	55
0	54
0	54
0	53
0	56
0	55
0	57
0	57
0	56
0	56
0	56
0	55
0	53
0	45
0	47
0	46
0	39
0	41
0	39
0	41
0	41
0	40
0	39
0	41
0	40
0	31
0	45
0	29
0	44
0	39
0	53
0	53
0	52
0	52
0	51
0	54
0	53
0	54
0	53
0	37
0	39
0	37
0	39
0	39
0	38
0	37
0	39
0	38
0	44
0	34
0	56
0	54
0	56
0	56
0	56
0	56
0	56
0	54
0	56
0	56
0	54
0	56
0	56
0	54
0	56
0	56
0	57
0	57
0	56
0	56
0	57
0	57
0	56
0	56
0	57
0	57
0	54
0	56
0	57
0	56
0	54
0	54
0	43
0	35
0	35
0	35
0	27
0	57
0	54
0	54
0	52
0	52
0	50
0	56
0	54
0	56
0	56
0	56
0	56
0	56
0	54
0	56
0	56
0	54
0	56
0	56
0	54
0	56
0	57
0	57
0	56
0	56
0	57
0	57
0	56
0	56
0	57
0	57
0	54
0	56
0	57
0	56
0	54
0	54
0	54
0	54
0	52
0	52
0	50
0	81
0	81
0	78
0	56
0	34
0	31
0	31
0	28
0	77
0	74
0	54
0	32
0	29
0	29
0	26
0	55
0	59
0	56
0	26
0	15
0	19
0	26
0	15
0	15
28	50
0	50
0	7
0	50
0	55
0	55
0	54
1	53
0	50
0	46
0	7
0	41
0	40
0	46
0	46
0	39
0	45
0	39
0	45
0	38
0	44
0	38
0	44
0	40
0	12
0	13
0	11
0	11
0	10
1	48
0	43
0	43
0	44
0	43
0	43
0	45
0	44
0	43
0	45
0	44
0	43
0	43
0	45
0	38
0	44
0	44
0	43
0	39
0	38
0	37
0	12
0	10
0	11
0	28
0	28
0	50
0	50
0	50
0	49
0	49
0	49
0	49
0	35
0	40
0	42
0	39
0	41
0	41
0	26
0	28
0	28
0	47
0	47
0	39
0	41
0	47
0	47
0	41
0	35
0	24
0	24
0	25
0	25
0	22
0	22
0	21
0	23
0	23
0	21
0	21
0	23
0	23
0	19
0	31
0	32
0	32
0	29
0	30
0	30
0	28
0	28
0	30
0	29
0	28
0	28
0	21
0	23
0	21
0	22
0	29
0	20
0	29
0	18
0	18
0	25
0	25
0	24
0	21
0	21
0	22
0	22
0	19
0	19
0	18
0	20
0	18
0	21
0	26
0	57
0	61
0	57
0	51
0	57
0	59
0	59
0	57
0	55
0	57
0	51
0	42
0	38
0	37
0	33
0	54
0	55
0	55
0	16
0	51
0	52
0	16
0	52
0	52
1	53
0	52
0	57
0	57
0	60
0	41
0	41
0	57
0	41
0	57
0	41
0	33
0	28
0	57
0	57
0	57
0	41
0	28
0	57
0	55
0	56
0	58
0	59
0	55
0	56
0	58
0	59
0	59
0	53
0	54
0	57
0	53
0	54
0	57
0	57
0	57
0	59
0	53
0	54
0	57
0	57
0	45
0	45
0	57
0	58
0	46
0	42
0	42
0	43
0	24
0	82
1	82
0	59
0	54
0	57
0	46
0	46
0	49
0	103
0	103
0	107
0	107
0	59
0	51
0	49
0	41
1	39
0	86
0	86
0	86
0	98
0	58
0	50
0	48
0	98
0	39
0	82
0	82
0	82
0	31
0	31
0	32
