UniqueCount	AmbigCount
0	26
0	20
0	27
0	27
0	23
0	28
0	28
0	28
0	25
0	27
0	28
0	25
0	28
0	28
0	29
0	29
0	26
0	26
0	28
0	28
0	25
0	29
0	29
0	26
0	26
0	26
0	26
0	18
0	18
0	20
0	18
0	26
0	27
0	23
0	28
0	28
0	27
0	28
0	25
0	28
0	28
0	29
0	26
0	26
0	28
0	28
0	25
0	29
0	29
0	26
0	26
0	26
0	18
0	18
0	18
4	28
0	28
32	0
0	30
0	31
0	30
0	31
0	26
0	27
0	26
0	27
0	26
0	27
1	15
0	29
0	25
0	29
0	28
0	23
0	23
0	27
0	27
0	30
0	29
0	30
0	29
0	25
0	26
0	26
0	26
0	14
0	28
0	50
0	49
0	54
0	55
0	50
0	50
0	50
0	50
0	50
0	50
0	50
0	50
0	50
0	50
0	50
0	50
0	50
0	30
0	30
0	31
0	30
0	30
0	32
0	32
0	32
0	31
0	30
0	30
0	30
0	30
0	25
0	27
0	26
0	25
0	25
0	25
0	25
1	53
0	52
0	53
0	51
0	51
0	53
0	52
0	53
0	51
0	51
1	7
0	50
0	49
0	50
0	49
0	48
0	49
0	50
0	7
0	48
0	29
3	28
0	29
0	58
0	60
0	60
0	58
0	60
0	60
0	58
0	58
0	60
0	60
1	59
0	60
0	60
0	60
0	60
0	58
0	58
0	58
0	60
0	54
0	59
0	57
0	59
0	57
0	55
0	55
0	13
0	13
0	55
0	55
0	55
0	55
0	55
0	55
0	50
0	45
0	47
0	53
0	55
0	51
0	57
0	50
0	54
0	24
0	22
0	52
0	52
0	49
0	49
0	51
0	55
0	55
0	51
0	55
0	53
0	54
0	54
0	54
0	54
0	54
0	46
0	52
0	52
0	53
0	51
0	52
0	52
0	52
0	40
0	19
0	23
0	26
0	28
0	28
0	27
0	27
0	23
0	25
0	26
0	8
0	8
0	16
0	18
0	16
0	16
0	16
0	16
0	16
0	16
0	14
0	16
0	16
0	10
0	8
0	47
0	29
0	45
0	27
0	10
0	12
0	10
0	10
0	8
0	16
0	10
0	8
0	50
0	30
0	48
0	28
0	12
0	10
0	10
0	8
0	45
0	41
0	49
0	49
0	47
0	40
0	41
0	23
0	17
0	17
0	17
0	39
0	44
0	40
0	48
0	47
0	38
0	19
0	16
0	16
0	16
0	46
0	38
7	81
1	62
0	57
0	57
0	55
0	53
0	37
0	59
0	59
0	59
0	57
0	57
0	54
0	54
0	57
0	57
0	57
0	55
0	55
0	55
0	54
0	55
0	53
0	53
0	39
0	37
0	39
0	37
0	37
0	35
0	39
0	37
0	35
0	33
0	53
0	33
0	53
0	35
0	57
0	57
0	57
0	55
0	55
0	53
0	53
0	53
0	53
0	37
0	35
0	37
0	35
0	35
0	33
0	37
0	35
0	33
0	51
0	38
0	59
0	59
0	59
0	59
0	59
0	57
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	58
0	58
0	57
0	57
0	56
0	56
0	59
0	57
0	56
0	56
0	59
0	59
0	56
0	57
0	59
0	57
0	51
0	38
0	38
0	36
0	30
0	56
0	59
0	59
0	47
0	45
0	43
0	59
0	59
0	59
0	59
0	59
0	57
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	58
0	58
0	57
0	57
0	56
0	56
0	59
0	57
0	56
0	56
0	59
0	59
0	56
0	57
0	59
0	57
0	59
0	59
0	47
0	45
0	43
0	85
0	88
0	73
0	55
0	42
0	36
0	39
0	35
0	64
0	58
0	42
0	34
0	28
0	31
0	27
0	86
0	83
0	78
0	12
0	12
1	28
0	12
0	12
0	12
4	54
0	48
0	7
0	48
0	54
1	55
0	50
0	49
0	48
0	48
0	7
0	54
0	44
0	48
0	46
0	50
0	54
0	48
0	52
0	47
0	51
0	45
0	49
0	49
0	8
0	11
0	11
0	8
0	11
1	54
0	49
0	51
0	54
0	51
0	49
0	48
0	54
0	51
0	46
0	54
0	51
0	49
0	48
0	50
0	54
0	52
0	49
0	44
0	48
0	45
0	11
0	11
0	8
0	34
0	34
0	43
0	43
0	45
0	43
0	43
0	42
0	42
0	37
0	39
0	37
0	39
0	37
0	36
0	26
0	34
0	34
0	43
0	43
0	39
0	37
0	42
0	42
0	36
0	37
0	58
0	58
0	59
0	59
0	57
0	57
0	57
0	58
0	58
0	57
0	57
0	28
0	28
0	25
0	39
0	41
0	39
0	38
0	41
0	40
0	38
0	38
0	40
0	37
0	35
0	35
0	25
0	56
0	55
0	55
0	37
0	23
0	37
0	52
0	52
0	32
0	32
0	31
0	54
0	54
0	55
0	55
0	53
0	53
0	53
0	54
0	53
0	27
0	39
0	59
0	55
0	57
0	55
0	56
0	59
0	57
0	57
0	54
0	55
0	54
0	38
0	32
0	38
0	32
0	50
0	50
0	53
0	16
0	50
0	53
0	16
0	55
0	56
0	52
0	54
0	48
0	48
0	50
0	40
0	41
0	48
0	42
0	48
0	40
0	31
0	17
0	48
0	48
0	48
0	40
0	17
1	53
0	50
0	53
0	47
0	50
0	52
0	55
0	49
0	52
0	52
0	52
0	55
0	52
0	54
0	57
0	54
0	52
0	50
0	52
0	52
0	55
0	52
0	54
0	45
0	45
0	56
0	55
0	50
0	45
0	46
0	45
0	30
0	58
0	58
0	53
0	55
0	55
0	47
0	54
0	47
0	62
0	62
0	64
0	64
0	36
0	24
0	22
0	12
0	12
0	48
0	48
0	44
0	60
0	36
0	24
0	22
0	60
0	12
0	46
0	46
0	42
0	31
0	32
0	32
