UniqueCount	AmbigCount
0	30
0	26
0	28
0	27
0	29
0	29
0	28
0	29
0	29
0	28
0	29
0	29
0	29
0	28
0	30
0	29
0	30
0	29
0	29
0	28
0	29
0	30
0	29
0	30
0	29
0	30
0	25
0	22
0	23
0	22
0	23
0	30
0	27
0	29
0	28
0	29
0	28
0	29
0	29
0	29
0	28
0	29
0	30
0	29
0	29
0	28
0	29
0	30
0	29
0	30
0	29
0	30
0	22
0	23
0	23
1	30
1	30
32	0
0	28
0	31
0	26
0	29
0	25
0	28
0	27
0	30
0	25
0	28
0	11
0	28
0	27
0	28
0	25
0	23
0	23
0	30
0	28
0	31
0	26
0	29
0	28
0	25
0	28
0	27
0	25
0	11
0	28
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	31
0	32
0	31
0	31
0	32
0	31
0	31
0	31
0	30
0	30
0	30
0	30
0	27
0	27
0	27
0	26
0	26
0	26
0	26
0	32
0	31
0	32
0	31
0	31
0	32
0	31
0	32
0	29
0	29
0	7
0	26
0	25
0	26
0	25
0	25
0	26
0	27
0	7
0	24
0	28
4	28
0	28
0	57
0	57
0	57
0	56
0	56
0	56
0	56
0	58
0	58
0	58
0	60
0	60
0	60
0	60
0	60
0	60
0	58
0	56
0	56
0	56
0	58
0	58
0	54
0	64
0	64
0	64
0	16
0	16
0	64
0	64
0	64
0	64
0	64
0	64
0	47
0	52
0	53
0	42
0	47
0	49
0	50
0	45
0	50
0	31
0	28
0	51
0	48
0	45
0	52
0	52
0	45
0	53
0	53
0	53
0	51
0	53
0	53
0	53
0	53
0	53
0	52
0	53
0	53
0	51
0	49
0	51
0	51
0	51
0	37
0	21
0	21
0	23
0	25
0	31
0	31
0	31
0	23
0	31
0	19
0	17
0	18
0	32
0	34
0	34
0	33
0	35
0	32
0	32
0	32
0	34
0	33
0	31
0	19
0	19
0	76
0	50
0	76
0	50
0	19
0	19
0	19
0	19
0	19
0	33
0	19
0	19
0	62
0	39
0	62
0	39
0	19
0	19
0	19
0	19
0	47
0	44
0	37
0	39
0	42
0	30
0	42
0	23
0	14
0	15
0	13
0	33
0	47
0	44
0	37
0	39
0	30
0	23
0	14
0	15
0	13
0	42
0	33
7	80
8	48
0	54
0	54
0	54
0	54
0	38
0	56
0	56
0	56
0	53
0	53
0	54
0	54
0	56
0	56
0	56
0	53
0	53
0	53
0	53
0	54
0	54
0	54
0	36
0	36
0	36
0	36
0	36
0	33
0	36
0	36
0	33
0	34
0	54
0	34
0	51
0	33
0	53
0	53
0	53
0	50
0	50
0	51
0	51
0	50
0	50
0	33
0	33
0	33
0	33
0	33
0	30
0	33
0	33
0	30
0	51
0	37
0	58
0	56
0	58
0	58
0	58
0	58
0	58
0	56
0	58
0	58
0	56
0	58
0	58
0	56
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	56
0	58
0	58
0	58
0	56
0	56
0	52
0	38
0	38
0	38
0	31
0	56
0	56
0	56
0	54
0	52
0	50
0	58
0	56
0	58
0	58
0	58
0	58
0	58
0	56
0	58
0	58
0	56
0	58
0	58
0	56
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	56
0	58
0	58
0	58
0	56
0	56
0	56
0	56
0	54
0	52
0	50
0	83
0	80
0	74
0	72
0	14
0	11
0	11
0	14
0	90
0	81
0	77
0	16
0	13
0	13
0	16
0	58
0	57
0	53
0	17
0	13
2	24
0	17
0	13
0	13
28	52
0	52
0	6
2	53
0	41
0	41
0	53
0	37
0	52
0	36
0	6
0	49
0	50
0	52
0	52
0	50
0	52
0	50
0	52
0	50
0	52
0	50
0	52
0	49
0	19
0	18
0	18
0	16
0	16
0	54
0	54
0	54
0	55
0	55
0	55
0	54
0	54
0	55
0	54
0	54
0	54
0	54
0	54
0	52
0	54
0	54
0	54
0	50
0	50
0	50
0	20
0	20
0	19
0	33
0	33
0	44
0	44
0	44
0	44
0	44
0	42
0	42
0	39
0	42
0	42
0	42
0	42
0	40
0	21
0	32
0	32
0	43
0	43
0	41
0	41
0	41
0	41
0	39
0	38
0	32
0	32
0	33
0	33
0	32
0	32
0	28
0	29
0	29
0	28
0	28
0	20
0	20
0	15
0	38
0	39
0	39
0	38
0	35
0	35
0	34
0	34
0	35
0	34
0	34
0	34
0	16
0	29
0	29
0	28
0	34
0	15
0	34
0	23
0	23
0	29
0	29
0	26
0	30
0	30
0	31
0	31
0	30
0	30
0	26
0	27
0	26
0	20
0	38
0	62
0	60
0	46
0	44
0	46
0	49
0	47
0	45
0	41
0	43
0	43
0	39
0	37
0	38
0	36
0	58
0	58
0	59
0	19
0	57
0	58
0	18
0	45
0	59
0	45
0	49
0	56
0	58
0	55
0	34
0	47
0	57
0	31
0	58
0	34
0	34
0	18
0	56
0	56
0	55
0	31
0	15
0	54
0	50
0	54
0	50
0	54
0	52
0	56
0	52
0	56
0	55
0	48
0	52
0	52
0	50
0	54
0	54
0	52
0	50
0	54
0	48
0	52
0	52
0	54
0	48
0	47
0	53
0	55
0	48
0	44
0	44
0	46
0	33
3	82
0	81
1	58
0	52
0	58
0	50
1	57
0	50
0	98
0	101
0	94
0	97
0	93
0	85
0	82
0	31
0	29
0	80
0	80
0	66
0	106
0	98
0	90
0	88
0	101
0	38
0	80
0	80
0	66
0	29
0	29
0	30
